Frame,RMSD_noFit_frame0
1719,3.0054874
1720,3.289914
1721,3.3749273
1722,3.5344446
1723,3.5565434
1724,3.4080377
1725,3.3684103
1726,4.0415773
1727,3.9733584
1728,3.73562
1729,3.8421094
1730,2.9651277
1731,3.2553737
1732,4.262692
1733,3.1508787
1734,3.1445615
1735,3.319302
1736,3.1941333
1737,3.9617221
1738,4.0218277
1739,4.0560546
1740,3.611124
1741,3.7561066
1742,3.8952959
1743,3.5477865
1744,3.7356653
1745,3.689104
1746,3.357263
1747,3.3804972
1748,3.7131815
1749,4.150902
1750,4.0150847
1751,4.1991906
1752,3.7210307
1753,3.8288052
1754,3.125616
1755,3.671353
1756,4.046606
1757,3.633078
1758,3.3407087
1759,3.6085682
1760,4.1094193
1761,3.377646
1762,3.7443466
1763,3.4747367
1764,3.5177372
1765,3.6341329
1766,3.8556144
1767,3.9853172
1768,3.1545887
1769,3.1658945
1770,3.4014452
1771,3.549757
1772,4.1738358
1773,4.36541
1774,3.8939095
1775,3.8299458
1776,3.69883
1777,3.9295535
1778,3.812392
1779,3.7081146
1780,3.3858993
1781,4.00443
1782,4.173469
1783,3.214794
1784,3.5268
1785,3.4289005
1786,3.4906259
1787,3.5516112
1788,3.3577034
1789,3.548194
1790,3.2638829
1791,3.2602181
1792,3.7150357
1793,3.5451877
1794,3.5524757
1795,4.6025677
1796,3.8250556
1797,3.575249
1798,3.142486
1799,3.8043058
1800,3.5928068
1801,4.186857
1802,3.2732508
1803,3.655637
1804,3.5708709
1805,4.0121226
1806,3.7347887
1807,3.703649
1808,4.063611
1809,3.9309528
1810,3.6759021
1811,3.5925224
1812,3.7039363
1813,3.6586874
1814,3.5597606
1815,3.5617256
1816,3.6351075
1817,3.774585
1818,3.1761913
1819,3.5973973
1820,3.2820065
1821,3.4978719
1822,3.7149768
1823,3.8048887
1824,3.9933038
1825,3.8027241
1826,4.142585
1827,3.5196187
1828,3.7127368
1829,3.3326788
1830,3.6741037
1831,3.758423
1832,3.4213953
1833,3.9303744
1834,4.1122093
1835,3.6641686
1836,3.422884
1837,4.440534
1838,3.1486113
1839,3.0527513
1840,3.4307466
1841,3.57214
1842,3.5256784
1843,4.158547
1844,3.758506
1845,3.9908738
1846,3.9416637
1847,3.857255
1848,3.6128023
1849,3.7305007
1850,3.695476
1851,3.9320562
1852,4.026343
1853,4.1564693
1854,3.946755
1855,3.5511026
1856,3.558079
1857,4.0890903
1858,4.4634266
1859,3.823277
1860,4.315452
1861,3.9036264
1862,3.5700016
1863,4.1078057
1864,4.5754786
1865,4.4849553
1866,3.8088994
1867,2.9902277
1868,3.2854648
1869,3.4552948
1870,3.8648825
1871,4.1545086
1872,3.5934334
1873,3.8029172
1874,3.7911558
1875,3.6232324
1876,3.4544857
1877,3.6266885
1878,3.727931
1879,3.5246165
1880,3.87925
1881,3.74329
1882,3.3443909
1883,3.637748
1884,3.7653298
1885,3.600069
1886,3.578599
1887,3.7074218
1888,3.678151
1889,3.371585
1890,3.1879778
1891,3.945594
1892,3.5095358
1893,4.0519323
1894,3.748355
1895,3.7753797
1896,3.4312057
1897,3.4720795
1898,3.7737494
1899,4.3328905
1900,3.6439524
1901,3.6613727
1902,3.6414523
1903,3.9746108
1904,4.598069
1905,3.926825
1906,3.8611698
1907,3.2735853
1908,3.274721
1909,3.4731145
1910,3.349812
1911,3.0071843
1912,3.3106053
1913,3.2637582
1914,3.7543435
1915,3.1586018
1916,3.2025263
1917,3.3916163
1918,3.326749
1919,3.786904
1920,4.2811766
1921,4.8474197
1922,3.4599829
1923,3.8722608
1924,4.3249884
1925,3.7715316
1926,3.7326646
1927,4.1327686
1928,3.6069758
1929,3.6778476
1930,3.978894
1931,3.0120196
1932,3.3662882
1933,3.282266
1934,3.4037476
1935,3.2252278
1936,3.6795871
1937,3.279842
1938,3.6955862
1939,3.5220165
1940,3.6331482
1941,3.7884243
1942,3.822606
1943,3.9760575
1944,3.7303443
1945,4.118124
1946,3.75135
1947,3.4626925
1948,2.9018598
1949,3.2622945
1950,2.8656573
1951,3.5157578
1952,3.3253257
1953,3.143469
1954,3.4554834
1955,3.320395
1956,3.1297214
1957,2.913575
1958,3.302686
1959,3.1826699
1960,3.7201297
1961,2.9370806
1962,3.1912851
1963,3.772348
1964,3.202077
1965,4.095978
1966,4.2127113
1967,3.580576
1968,3.8945642
1969,4.1975594
1970,3.9679344
1971,3.72321
1972,3.4794328
1973,3.6866503
1974,3.3920743
1975,3.2860296
1976,3.4203148
1977,3.1944416
1978,3.0746849
1979,3.4651158
1980,3.6874185
1981,3.3633995
1982,3.371017
1983,3.4318469
1984,3.9596264
1985,3.1497412
1986,3.1363635
1987,3.1530583
1988,3.0479078
1989,3.3406627
1990,3.7671254
1991,3.3426862
1992,3.045846
1993,3.7222402
1994,3.5694542
1995,3.4424052
1996,3.7799127
1997,3.314697
1998,3.5684655
1999,3.9374497
2000,3.227725
2001,3.717849
2002,3.2317383
2003,3.8154087
2004,3.8884776
2005,4.327514
2006,3.4879074
2007,4.1020203
2008,3.9905672
2009,3.9253912
2010,3.8691885
2011,4.3526206
2012,3.4107542
2013,3.6306458
2014,3.771584
2015,3.1281137
2016,4.554057
2017,4.531342
2018,3.5275848
2019,4.039429
2020,4.108944
2021,4.23272
2022,4.581324
2023,4.1626096
2024,3.2302299
2025,4.368789
2026,4.6554217
2027,4.0182943
2028,3.8840234
2029,3.8441663
2030,4.713499
2031,3.8295245
2032,3.804252
2033,3.7100568
2034,3.630337
2035,4.0674615
2036,3.6145177
2037,3.6744423
2038,3.2006602
2039,2.8885052
2040,3.6102355
2041,3.2371418
2042,3.2883453
2043,3.4038386
2044,3.852595
2045,4.0551953
2046,3.4015143
2047,4.3217907
2048,4.614717
2049,3.7817132
2050,4.3484883
2051,4.458814
2052,4.327927
2053,4.1094503
2054,4.8539715
2055,5.2736597
2056,4.1980114
2057,4.3682075
2058,4.4512744
2059,4.2063255
2060,4.443381
2061,3.7637715
2062,4.3921266
2063,4.501343
2064,4.236046
2065,4.0068464
2066,5.1717634
2067,4.5436735
2068,4.383888
2069,4.3167815
2070,3.9910102
2071,4.268338
2072,4.8354273
2073,4.2565923
2074,4.049702
2075,3.7755313
2076,4.719004
2077,3.709767
2078,3.327571
2079,3.841215
2080,4.444878
2081,4.050584
2082,4.1257014
2083,4.7624307
2084,4.9177246
2085,4.8400397
2086,4.8144803
2087,4.9030504
2088,4.5229506
2089,4.824764
2090,5.357799
2091,5.3739285
2092,5.305863
2093,5.760154
2094,4.775158
2095,5.5305047
2096,4.499887
2097,4.7735767
2098,4.2470794
2099,4.6364956
